filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
NaagaSalmba.mp3,0.23033297305512587,0.017394710332155228,1886.7919802149,871.6996582720194,2690.843647556436,0.1843117851274765,-495.57562159602446,71.02029797827056,-46.73820996089929,-8.785808277386487,25.588786030979126,-8.127009801176232,1.2203612640326258,18.155710648670784,-14.434377061943964,-11.612692525797526,21.929696287009566,0.8692893536214044,-21.412500422671233,6.8369556958069895,13.278599706137957,-9.18817663039348,-1.0565744869017997,10.570894703254565,-2.763506008863528,-4.66850586958459,malani
Nilmanel.mp3,0.261673507263757,0.021315285935997963,2089.5598046837226,1328.0815185147126,3575.7346280219017,0.17469636426990615,-417.9607655121734,59.007517425344936,-46.10205184956584,35.53806967023819,-10.198039603194335,-15.380265847326838,14.572111137412373,-11.305735630116061,9.150480531687862,3.745869353814724,-6.328730586981789,10.913536043332241,-4.2209232360480495,0.23420705376077736,1.882029636456934,-7.463152189951102,4.785504778011549,-0.9202696030107578,0.9046782103925671,6.359688801005981,malani
Anawekiyak.mp3,0.21036884742712517,0.02112518809735775,2360.652273006571,2026.1820980050056,4199.89275712636,0.15559492202815625,-459.5555960023143,44.53261022987552,7.002358700651627,5.28152053983329,2.0145263645591354,1.1303963287781822,-5.299966204378522,-4.955714803464094,-1.2357420140323063,-0.8180958673684863,-3.3530980663723216,0.1582022282739108,0.9233929460757567,2.494238640912152,-0.6813055554093913,2.77966318069537,-2.8971525713567305,1.8665114688221969,-1.9826186899016343,-2.8898526301232565,mihindu
Athaherena.mp3,0.2282494975528456,0.04048394784331322,2558.6359109763935,2068.365427677075,4577.062948126542,0.16000361486854198,-385.9776389056131,40.13432216507256,-1.0556092138491033,3.4284399601002047,-1.774387199308064,2.315700142037327,-3.5944218260453003,-6.724131506806716,-3.4830496387405288,2.743006970489475,-4.836471283024244,1.3068695827197656,-3.0564157501276785,-2.59499794987919,0.1115312771996031,1.171518716537675,-4.977798686075398,1.3266339669419995,-0.28631471039042117,-0.7085743327423779,mihindu
ThahanamMalak.mp3,0.2286969155336949,0.015789858996868134,2556.5537932346997,2146.0990140043414,4720.388509635209,0.16016835453318673,-462.480179866407,36.20550123549774,2.487763795581877,2.1496430413397034,-7.072590691383932,2.7727307280987494,-9.227532261726642,-4.162115001375691,-1.8088322358543574,-3.990164786768607,-4.522754642111508,-0.9152051576108071,-2.1155035864674896,0.049795134320687016,0.19969229154310086,5.3368689665638644,-3.6936794971399776,0.2972939746538684,-3.026709926852586,-4.309151203818646,mihindu
YanaThanaka.mp3,0.22592064432765402,0.025206120684742928,2564.8555766561876,2125.4047884970464,4608.06588565602,0.164882128452738,-432.2971050809961,37.060668904390816,2.3194044588692173,3.6453493312768717,-1.799634796317908,4.403565390872922,-8.537546843989427,-8.807871089464815,-2.3575378096358364,1.3847549630316016,-0.6024010083837095,1.2113086116517242,0.2204520179028991,-3.126294071229337,-2.2236767386717355,3.268739569279329,-3.67839822956927,2.0350951214343165,3.323975177975802,-2.817772775208614,mihindu
AleyPemRas.mp3,0.21579488917456144,0.05377878621220589,1725.604909487672,1044.3911540087881,2614.738472691486,0.14624975682092492,-382.73575953165005,66.57218649339617,-45.46092039339554,12.521536231483516,8.139947332833813,-9.238660430819362,3.51838607058561,-0.5780878867362707,-8.392225069151683,0.4979472564645206,0.687128590114298,-6.505811702024149,-1.1019453109331505,-2.310482390810422,-3.4226601778104127,-0.9799524247564844,-2.0400576533540513,-2.654092462174911,-0.8677594974566369,0.5998392730758689,rani
AnduruAleNisa.mp3,0.2336500363334575,0.02152550034224987,2051.850732075548,1543.678605374818,3460.1269937521165,0.15898888177546924,-448.885775561647,51.74501964855879,-21.14992013316175,-0.19192166608082087,-0.7714672186689578,2.8010570015518184,-7.859444613224626,7.292992632076653,-10.032750293259463,1.822846722911177,-0.9994081830529686,-10.477370201331981,-0.12945074660775435,-6.596570019280275,-1.253910794230555,-2.5564081233921327,-2.5083642051726547,-6.283829080778844,-2.1613312183240945,-4.7219911340645915,rani
DisnedenaSada.mp3,0.22169692834606822,0.03140345960855484,2097.9846391815536,1394.0938201282343,3397.8972894537624,0.1629362109914334,-432.29083280511225,46.753140665986216,-36.829800258849865,16.978599375011957,-13.515450708122504,-3.3232851962646808,2.5514219284720308,-3.670396722257809,-5.472295191043231,3.9239272626421915,-1.7589220738375635,-1.0207665675228659,-0.20666496169325174,-4.720056251024809,-1.3090643736596728,-4.729582884781904,-0.7977044096151991,-5.093691922359838,-4.062192219206224,-1.8396996454787542,rani
EthaChandanaHime.mp3,0.24287054509672046,0.01911334879696369,1539.6067059599122,829.3697181844129,2298.104853674354,0.14327162042859906,-474.3227522000027,79.57609906216015,-43.02552296418009,-16.638094736476365,31.807565008883287,0.9266217643667408,-18.141314052583652,2.5877517954409672,1.12038325517052,-8.229831501965284,1.4186923547626875,1.0706457252827206,-5.4975576676812095,2.892137370167625,3.757732312364928,-5.783621505685454,-0.521140680051702,4.974032335143812,-4.577480631890261,-5.987245859013218,rani
